"","Value1","Value2","Set"
"2064",12.1152765862859,31.6227766016838,46
"2065",14.6779926762207,56.2341325190349,46
"2066",17.7827941003892,26.1015721568254,46
"2067",17.7827941003892,38.3118684955729,46
"2068",21.5443469003188,46.4158883361278,46
"2069",26.1015721568254,31.6227766016838,46
"2070",38.3118684955729,46.4158883361278,46
"2071",10,56.2341325190349,45
"2072",10,14.6779926762207,45
"2073",12.1152765862859,21.5443469003188,45
"2074",12.1152765862859,26.1015721568254,45
"2075",14.6779926762207,56.2341325190349,45
"2076",17.7827941003892,38.3118684955729,45
"2077",17.7827941003892,46.4158883361278,45
"2078",21.5443469003188,31.6227766016838,45
"2079",26.1015721568254,31.6227766016838,45
"2080",38.3118684955729,46.4158883361278,45
"2081",10,56.2341325190349,44
"2082",10,14.6779926762207,44
"2083",12.1152765862859,21.5443469003188,44
"2084",12.1152765862859,26.1015721568254,44
"2085",14.6779926762207,56.2341325190349,44
"2086",17.7827941003892,38.3118684955729,44
"2087",17.7827941003892,46.4158883361278,44
"2088",21.5443469003188,26.1015721568254,44
"2089",31.6227766016838,38.3118684955729,44
"2090",31.6227766016838,46.4158883361278,44
"2091",10,56.2341325190349,43
"2092",10,14.6779926762207,43
"2093",12.1152765862859,17.7827941003892,43
"2094",12.1152765862859,46.4158883361278,43
"2095",14.6779926762207,38.3118684955729,43
"2096",17.7827941003892,38.3118684955729,43
"2097",21.5443469003188,26.1015721568254,43
"2098",21.5443469003188,46.4158883361278,43
"2099",26.1015721568254,31.6227766016838,43
"2100",31.6227766016838,56.2341325190349,43
"2101",10,56.2341325190349,42
"2102",10,14.6779926762207,42
"2103",12.1152765862859,17.7827941003892,42
"2104",12.1152765862859,46.4158883361278,42
"2105",14.6779926762207,38.3118684955729,42
"2106",17.7827941003892,31.6227766016838,42
"2107",21.5443469003188,26.1015721568254,42
"2108",21.5443469003188,46.4158883361278,42
"2109",26.1015721568254,56.2341325190349,42
"2110",31.6227766016838,38.3118684955729,42
"2111",10,56.2341325190349,41
"2112",10,14.6779926762207,41
"2113",12.1152765862859,17.7827941003892,41
"2114",12.1152765862859,46.4158883361278,41
"2115",14.6779926762207,31.6227766016838,41
"2116",17.7827941003892,46.4158883361278,41
"2117",21.5443469003188,26.1015721568254,41
"2118",21.5443469003188,38.3118684955729,41
"2119",26.1015721568254,56.2341325190349,41
"2120",31.6227766016838,38.3118684955729,41
"2121",10,56.2341325190349,40
"2122",10,14.6779926762207,40
"2123",12.1152765862859,17.7827941003892,40
"2124",12.1152765862859,46.4158883361278,40
"2125",14.6779926762207,31.6227766016838,40
"2126",17.7827941003892,38.3118684955729,40
"2127",21.5443469003188,26.1015721568254,40
"2128",21.5443469003188,56.2341325190349,40
"2129",26.1015721568254,46.4158883361278,40
"2130",31.6227766016838,38.3118684955729,40
"2131",10,56.2341325190349,39
"2132",10,14.6779926762207,39
"2133",12.1152765862859,17.7827941003892,39
"2134",12.1152765862859,46.4158883361278,39
"2135",14.6779926762207,26.1015721568254,39
"2136",17.7827941003892,38.3118684955729,39
"2137",21.5443469003188,46.4158883361278,39
"2138",21.5443469003188,56.2341325190349,39
"2139",26.1015721568254,31.6227766016838,39
"2140",31.6227766016838,38.3118684955729,39
"2141",10,56.2341325190349,38
"2142",10,14.6779926762207,38
"2143",12.1152765862859,17.7827941003892,38
"2144",12.1152765862859,31.6227766016838,38
"2145",14.6779926762207,56.2341325190349,38
"2146",17.7827941003892,38.3118684955729,38
"2147",21.5443469003188,26.1015721568254,38
"2148",21.5443469003188,46.4158883361278,38
"2149",26.1015721568254,46.4158883361278,38
"2150",31.6227766016838,38.3118684955729,38
"2151",10,56.2341325190349,37
"2152",10,14.6779926762207,37
"2153",12.1152765862859,17.7827941003892,37
"2154",12.1152765862859,26.1015721568254,37
"2155",14.6779926762207,56.2341325190349,37
"2156",17.7827941003892,46.4158883361278,37
"2157",21.5443469003188,38.3118684955729,37
"2158",21.5443469003188,46.4158883361278,37
"2159",26.1015721568254,31.6227766016838,37
"2160",31.6227766016838,38.3118684955729,37
"2161",10,56.2341325190349,36
"2162",10,14.6779926762207,36
"2163",12.1152765862859,14.6779926762207,36
"2164",12.1152765862859,46.4158883361278,36
"2165",17.7827941003892,38.3118684955729,36
"2166",17.7827941003892,46.4158883361278,36
"2167",21.5443469003188,31.6227766016838,36
"2168",21.5443469003188,38.3118684955729,36
"2169",26.1015721568254,31.6227766016838,36
"2170",26.1015721568254,56.2341325190349,36
"2171",10,56.2341325190349,35
"2172",10,14.6779926762207,35
"2173",12.1152765862859,14.6779926762207,35
"2174",12.1152765862859,46.4158883361278,35
"2175",17.7827941003892,31.6227766016838,35
"2176",17.7827941003892,38.3118684955729,35
"2177",21.5443469003188,46.4158883361278,35
"2178",21.5443469003188,56.2341325190349,35
"2179",26.1015721568254,31.6227766016838,35
"2180",26.1015721568254,38.3118684955729,35
"2181",10,56.2341325190349,34
"2182",10,12.1152765862859,34
"2183",12.1152765862859,46.4158883361278,34
"2184",14.6779926762207,31.6227766016838,34
"2185",14.6779926762207,38.3118684955729,34
"2186",17.7827941003892,26.1015721568254,34
"2187",17.7827941003892,31.6227766016838,34
"2188",21.5443469003188,26.1015721568254,34
"2189",21.5443469003188,46.4158883361278,34
"2190",38.3118684955729,56.2341325190349,34
"2191",10,56.2341325190349,33
"2192",10,12.1152765862859,33
"2193",12.1152765862859,46.4158883361278,33
"2194",14.6779926762207,31.6227766016838,33
"2195",14.6779926762207,38.3118684955729,33
"2196",17.7827941003892,21.5443469003188,33
"2197",17.7827941003892,26.1015721568254,33
"2198",21.5443469003188,46.4158883361278,33
"2199",26.1015721568254,38.3118684955729,33
"2200",31.6227766016838,56.2341325190349,33
"2201",10,56.2341325190349,32
"2202",10,12.1152765862859,32
"2203",12.1152765862859,46.4158883361278,32
"2204",14.6779926762207,31.6227766016838,32
"2205",14.6779926762207,38.3118684955729,32
"2206",17.7827941003892,21.5443469003188,32
"2207",17.7827941003892,26.1015721568254,32
"2208",21.5443469003188,38.3118684955729,32
"2209",26.1015721568254,56.2341325190349,32
"2210",31.6227766016838,46.4158883361278,32
"2211",10,56.2341325190349,31
"2212",10,12.1152765862859,31
"2213",12.1152765862859,46.4158883361278,31
"2214",14.6779926762207,26.1015721568254,31
"2215",14.6779926762207,38.3118684955729,31
"2216",17.7827941003892,21.5443469003188,31
"2217",17.7827941003892,38.3118684955729,31
"2218",21.5443469003188,31.6227766016838,31
"2219",26.1015721568254,56.2341325190349,31
"2220",31.6227766016838,46.4158883361278,31
"2221",10,56.2341325190349,30
"2222",10,12.1152765862859,30
"2223",12.1152765862859,46.4158883361278,30
"2224",14.6779926762207,26.1015721568254,30
"2225",14.6779926762207,31.6227766016838,30
"2226",17.7827941003892,38.3118684955729,30
"2227",17.7827941003892,46.4158883361278,30
"2228",21.5443469003188,26.1015721568254,30
"2229",21.5443469003188,31.6227766016838,30
"2230",38.3118684955729,56.2341325190349,30
"2231",10,56.2341325190349,29
"2232",10,12.1152765862859,29
"2233",12.1152765862859,46.4158883361278,29
"2234",14.6779926762207,26.1015721568254,29
"2235",14.6779926762207,31.6227766016838,29
"2236",17.7827941003892,26.1015721568254,29
"2237",17.7827941003892,38.3118684955729,29
"2238",21.5443469003188,31.6227766016838,29
"2239",21.5443469003188,56.2341325190349,29
"2240",38.3118684955729,46.4158883361278,29
"2241",10,56.2341325190349,28
"2242",10,12.1152765862859,28
"2243",12.1152765862859,46.4158883361278,28
"2244",14.6779926762207,26.1015721568254,28
"2245",14.6779926762207,31.6227766016838,28
"2246",17.7827941003892,21.5443469003188,28
"2247",17.7827941003892,38.3118684955729,28
"2248",21.5443469003188,56.2341325190349,28
"2249",26.1015721568254,38.3118684955729,28
"2250",31.6227766016838,46.4158883361278,28
"2251",10,56.2341325190349,27
"2252",10,12.1152765862859,27
"2253",12.1152765862859,46.4158883361278,27
"2254",14.6779926762207,21.5443469003188,27
"2255",14.6779926762207,38.3118684955729,27
"2256",17.7827941003892,31.6227766016838,27
"2257",17.7827941003892,38.3118684955729,27
"2258",21.5443469003188,26.1015721568254,27
"2259",26.1015721568254,56.2341325190349,27
"2260",31.6227766016838,46.4158883361278,27
"2261",10,56.2341325190349,26
"2262",10,12.1152765862859,26
"2263",12.1152765862859,46.4158883361278,26
"2264",14.6779926762207,21.5443469003188,26
"2265",14.6779926762207,38.3118684955729,26
"2266",17.7827941003892,26.1015721568254,26
"2267",17.7827941003892,38.3118684955729,26
"2268",21.5443469003188,46.4158883361278,26
"2269",26.1015721568254,31.6227766016838,26
"2270",31.6227766016838,56.2341325190349,26
"2271",10,56.2341325190349,25
"2272",10,12.1152765862859,25
"2273",12.1152765862859,46.4158883361278,25
"2274",14.6779926762207,21.5443469003188,25
"2275",14.6779926762207,38.3118684955729,25
"2276",17.7827941003892,26.1015721568254,25
"2277",17.7827941003892,31.6227766016838,25
"2278",21.5443469003188,46.4158883361278,25
"2279",26.1015721568254,56.2341325190349,25
"2280",31.6227766016838,38.3118684955729,25
"2281",10,56.2341325190349,24
"2282",10,12.1152765862859,24
"2283",12.1152765862859,46.4158883361278,24
"2284",14.6779926762207,21.5443469003188,24
"2285",14.6779926762207,31.6227766016838,24
"2286",17.7827941003892,38.3118684955729,24
"2287",17.7827941003892,46.4158883361278,24
"2288",21.5443469003188,26.1015721568254,24
"2289",26.1015721568254,38.3118684955729,24
"2290",31.6227766016838,56.2341325190349,24
"2291",10,56.2341325190349,23
"2292",10,12.1152765862859,23
"2293",12.1152765862859,46.4158883361278,23
"2294",14.6779926762207,21.5443469003188,23
"2295",14.6779926762207,31.6227766016838,23
"2296",17.7827941003892,26.1015721568254,23
"2297",17.7827941003892,46.4158883361278,23
"2298",21.5443469003188,38.3118684955729,23
"2299",26.1015721568254,56.2341325190349,23
"2300",31.6227766016838,38.3118684955729,23
"2301",10,56.2341325190349,22
"2302",10,12.1152765862859,22
"2303",12.1152765862859,46.4158883361278,22
"2304",14.6779926762207,21.5443469003188,22
"2305",14.6779926762207,31.6227766016838,22
"2306",17.7827941003892,26.1015721568254,22
"2307",17.7827941003892,38.3118684955729,22
"2308",21.5443469003188,56.2341325190349,22
"2309",26.1015721568254,46.4158883361278,22
"2310",31.6227766016838,38.3118684955729,22
"2311",10,56.2341325190349,21
"2312",10,12.1152765862859,21
"2313",12.1152765862859,46.4158883361278,21
"2314",14.6779926762207,21.5443469003188,21
"2315",14.6779926762207,26.1015721568254,21
"2316",17.7827941003892,38.3118684955729,21
"2317",17.7827941003892,46.4158883361278,21
"2318",21.5443469003188,31.6227766016838,21
"2319",26.1015721568254,56.2341325190349,21
"2320",31.6227766016838,38.3118684955729,21
"2321",10,56.2341325190349,20
"2322",10,12.1152765862859,20
"2323",12.1152765862859,46.4158883361278,20
"2324",14.6779926762207,17.7827941003892,20
"2325",14.6779926762207,38.3118684955729,20
"2326",17.7827941003892,31.6227766016838,20
"2327",21.5443469003188,31.6227766016838,20
"2328",21.5443469003188,46.4158883361278,20
"2329",26.1015721568254,38.3118684955729,20
"2330",26.1015721568254,56.2341325190349,20
"2331",10,56.2341325190349,19
"2332",10,12.1152765862859,19
"2333",12.1152765862859,46.4158883361278,19
"2334",14.6779926762207,17.7827941003892,19
"2335",14.6779926762207,31.6227766016838,19
"2336",17.7827941003892,46.4158883361278,19
"2337",21.5443469003188,31.6227766016838,19
"2338",21.5443469003188,38.3118684955729,19
"2339",26.1015721568254,38.3118684955729,19
"2340",26.1015721568254,56.2341325190349,19
"2341",10,56.2341325190349,18
"2342",10,12.1152765862859,18
"2343",12.1152765862859,46.4158883361278,18
"2344",14.6779926762207,17.7827941003892,18
"2345",14.6779926762207,31.6227766016838,18
"2346",17.7827941003892,38.3118684955729,18
"2347",21.5443469003188,31.6227766016838,18
"2348",21.5443469003188,56.2341325190349,18
"2349",26.1015721568254,38.3118684955729,18
"2350",26.1015721568254,46.4158883361278,18
"2351",10,56.2341325190349,17
"2352",10,12.1152765862859,17
"2353",12.1152765862859,31.6227766016838,17
"2354",14.6779926762207,26.1015721568254,17
"2355",14.6779926762207,56.2341325190349,17
"2356",17.7827941003892,26.1015721568254,17
"2357",17.7827941003892,38.3118684955729,17
"2358",21.5443469003188,31.6227766016838,17
"2359",21.5443469003188,46.4158883361278,17
"2360",38.3118684955729,46.4158883361278,17
"2361",10,56.2341325190349,16
"2362",10,12.1152765862859,16
"2363",12.1152765862859,31.6227766016838,16
"2364",14.6779926762207,26.1015721568254,16
"2365",14.6779926762207,56.2341325190349,16
"2366",17.7827941003892,21.5443469003188,16
"2367",17.7827941003892,38.3118684955729,16
"2368",21.5443469003188,46.4158883361278,16
"2369",26.1015721568254,38.3118684955729,16
"2370",31.6227766016838,46.4158883361278,16
"2371",10,56.2341325190349,15
"2372",10,12.1152765862859,15
"2373",12.1152765862859,31.6227766016838,15
"2374",14.6779926762207,21.5443469003188,15
"2375",14.6779926762207,56.2341325190349,15
"2376",17.7827941003892,26.1015721568254,15
"2377",17.7827941003892,38.3118684955729,15
"2378",21.5443469003188,46.4158883361278,15
"2379",26.1015721568254,46.4158883361278,15
"2380",31.6227766016838,38.3118684955729,15
"2381",10,56.2341325190349,14
"2382",10,12.1152765862859,14
"2383",12.1152765862859,31.6227766016838,14
"2384",14.6779926762207,17.7827941003892,14
"2385",14.6779926762207,56.2341325190349,14
"2386",17.7827941003892,38.3118684955729,14
"2387",21.5443469003188,31.6227766016838,14
"2388",21.5443469003188,46.4158883361278,14
"2389",26.1015721568254,38.3118684955729,14
"2390",26.1015721568254,46.4158883361278,14
"2391",10,56.2341325190349,13
"2392",10,12.1152765862859,13
"2393",12.1152765862859,26.1015721568254,13
"2394",14.6779926762207,38.3118684955729,13
"2395",14.6779926762207,56.2341325190349,13
"2396",17.7827941003892,26.1015721568254,13
"2397",17.7827941003892,31.6227766016838,13
"2398",21.5443469003188,31.6227766016838,13
"2399",21.5443469003188,46.4158883361278,13
"2400",38.3118684955729,46.4158883361278,13
"2401",10,56.2341325190349,12
"2402",10,12.1152765862859,12
"2403",12.1152765862859,26.1015721568254,12
"2404",14.6779926762207,38.3118684955729,12
"2405",14.6779926762207,56.2341325190349,12
"2406",17.7827941003892,21.5443469003188,12
"2407",17.7827941003892,38.3118684955729,12
"2408",21.5443469003188,31.6227766016838,12
"2409",26.1015721568254,46.4158883361278,12
"2410",31.6227766016838,46.4158883361278,12
"2411",10,56.2341325190349,11
"2412",10,12.1152765862859,11
"2413",12.1152765862859,26.1015721568254,11
"2414",14.6779926762207,38.3118684955729,11
"2415",14.6779926762207,56.2341325190349,11
"2416",17.7827941003892,21.5443469003188,11
"2417",17.7827941003892,31.6227766016838,11
"2418",21.5443469003188,46.4158883361278,11
"2419",26.1015721568254,38.3118684955729,11
"2420",31.6227766016838,46.4158883361278,11
"2421",10,56.2341325190349,10
"2422",10,12.1152765862859,10
"2423",12.1152765862859,26.1015721568254,10
"2424",14.6779926762207,31.6227766016838,10
"2425",14.6779926762207,56.2341325190349,10
"2426",17.7827941003892,26.1015721568254,10
"2427",17.7827941003892,46.4158883361278,10
"2428",21.5443469003188,31.6227766016838,10
"2429",21.5443469003188,38.3118684955729,10
"2430",38.3118684955729,46.4158883361278,10
"2431",10,56.2341325190349,9
"2432",10,12.1152765862859,9
"2433",12.1152765862859,26.1015721568254,9
"2434",14.6779926762207,31.6227766016838,9
"2435",14.6779926762207,56.2341325190349,9
"2436",17.7827941003892,21.5443469003188,9
"2437",17.7827941003892,46.4158883361278,9
"2438",21.5443469003188,38.3118684955729,9
"2439",26.1015721568254,38.3118684955729,9
"2440",31.6227766016838,46.4158883361278,9
"2441",10,56.2341325190349,8
"2442",10,12.1152765862859,8
"2443",12.1152765862859,26.1015721568254,8
"2444",14.6779926762207,21.5443469003188,8
"2445",14.6779926762207,56.2341325190349,8
"2446",17.7827941003892,38.3118684955729,8
"2447",17.7827941003892,46.4158883361278,8
"2448",21.5443469003188,38.3118684955729,8
"2449",26.1015721568254,31.6227766016838,8
"2450",31.6227766016838,46.4158883361278,8
"2451",10,56.2341325190349,7
"2452",10,12.1152765862859,7
"2453",12.1152765862859,26.1015721568254,7
"2454",14.6779926762207,21.5443469003188,7
"2455",14.6779926762207,56.2341325190349,7
"2456",17.7827941003892,38.3118684955729,7
"2457",17.7827941003892,46.4158883361278,7
"2458",21.5443469003188,31.6227766016838,7
"2459",26.1015721568254,46.4158883361278,7
"2460",31.6227766016838,38.3118684955729,7
"2461",10,56.2341325190349,6
"2462",10,12.1152765862859,6
"2463",12.1152765862859,26.1015721568254,6
"2464",14.6779926762207,21.5443469003188,6
"2465",14.6779926762207,56.2341325190349,6
"2466",17.7827941003892,31.6227766016838,6
"2467",17.7827941003892,46.4158883361278,6
"2468",21.5443469003188,46.4158883361278,6
"2469",26.1015721568254,38.3118684955729,6
"2470",31.6227766016838,38.3118684955729,6
"2471",10,56.2341325190349,5
"2472",10,12.1152765862859,5
"2473",12.1152765862859,21.5443469003188,5
"2474",14.6779926762207,38.3118684955729,5
"2475",14.6779926762207,56.2341325190349,5
"2476",17.7827941003892,26.1015721568254,5
"2477",17.7827941003892,38.3118684955729,5
"2478",21.5443469003188,46.4158883361278,5
"2479",26.1015721568254,31.6227766016838,5
"2480",31.6227766016838,46.4158883361278,5
"2481",10,56.2341325190349,4
"2482",10,12.1152765862859,4
"2483",12.1152765862859,21.5443469003188,4
"2484",14.6779926762207,31.6227766016838,4
"2485",14.6779926762207,56.2341325190349,4
"2486",17.7827941003892,38.3118684955729,4
"2487",17.7827941003892,46.4158883361278,4
"2488",21.5443469003188,26.1015721568254,4
"2489",26.1015721568254,38.3118684955729,4
"2490",31.6227766016838,46.4158883361278,4
"2491",10,56.2341325190349,3
"2492",10,12.1152765862859,3
"2493",12.1152765862859,21.5443469003188,3
"2494",14.6779926762207,31.6227766016838,3
"2495",14.6779926762207,56.2341325190349,3
"2496",17.7827941003892,26.1015721568254,3
"2497",17.7827941003892,46.4158883361278,3
"2498",21.5443469003188,46.4158883361278,3
"2499",26.1015721568254,38.3118684955729,3
"2500",31.6227766016838,38.3118684955729,3
"2501",10,56.2341325190349,2
"2502",10,12.1152765862859,2
"2503",12.1152765862859,17.7827941003892,2
"2504",14.6779926762207,38.3118684955729,2
"2505",14.6779926762207,56.2341325190349,2
"2506",17.7827941003892,38.3118684955729,2
"2507",21.5443469003188,31.6227766016838,2
"2508",21.5443469003188,46.4158883361278,2
"2509",26.1015721568254,31.6227766016838,2
"2510",26.1015721568254,46.4158883361278,2
"2511",10,56.2341325190349,1
"2512",10,12.1152765862859,1
"2513",12.1152765862859,17.7827941003892,1
"2514",14.6779926762207,31.6227766016838,1
"2515",14.6779926762207,56.2341325190349,1
"2516",17.7827941003892,46.4158883361278,1
"2517",21.5443469003188,38.3118684955729,1
"2518",21.5443469003188,46.4158883361278,1
"2519",26.1015721568254,31.6227766016838,1
"2520",26.1015721568254,38.3118684955729,1
